"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-17";"07:42:32";86.5;13
"2013-04-17";"07:42:05";86.5;12.9
"2013-04-17";"07:41:44";86.5;12.8
"2013-04-17";"07:41:38";92.4;13.3
"2013-04-17";"07:41:22";92.4;13.2
"2013-04-17";"07:41:16";86.5;12.7
"2013-04-17";"07:41:11";92.4;13.1
"2013-04-17";"07:41:00";86.5;12.6
"2013-04-17";"07:40:49";94.7;14.1
"2013-04-17";"07:40:38";86.5;12.5
"2013-04-17";"07:40:22";86.5;12.4
"2013-04-17";"07:40:11";86.5;12.3
"2013-04-17";"07:39:55";86.4;12.2
"2013-04-17";"07:39:28";86.4;12.1
"2013-04-17";"07:39:17";92.3;12.9
"2013-04-17";"07:38:45";94.7;13.8
"2013-04-17";"07:38:34";86.4;12
"2013-04-17";"07:38:13";94.7;13.7
"2013-04-17";"07:38:02";92.3;12.8
"2013-04-17";"07:37:51";86.4;11.9
"2013-04-17";"07:37:08";86.4;11.8
"2013-04-17";"07:36:20";94.7;13.6
"2013-04-17";"07:36:09";92.3;12.6
"2013-04-17";"07:29:27";92.2;12.1
"2013-04-17";"07:28:33";94.6;13.2
"2013-04-17";"07:28:22";92.2;12
"2013-04-17";"07:27:39";86.4;11.7
"2013-04-17";"07:27:34";86.4;11.6
"2013-04-17";"07:27:29";92.2;11.9
"2013-04-17";"07:26:35";94.6;13.1
"2013-04-17";"07:26:29";92.2;11.8
"2013-04-17";"07:26:19";92.1;11.8
"2013-04-17";"07:26:02";86.3;11.6
"2013-04-17";"07:25:04";94.6;13
"2013-04-17";"07:24:53";92.1;11.7
"2013-04-17";"07:24:42";86.3;11.5
"2013-04-17";"07:23:38";94.6;12.9
"2013-04-17";"07:23:21";86.3;11.4
"2013-04-17";"07:22:33";94.6;12.8
"2013-04-17";"07:22:06";86.3;11.3
"2013-04-17";"07:20:57";86.3;11.2
"2013-04-17";"07:20:35";94.5;12.7
"2013-04-17";"07:19:42";92.1;11.5
"2013-04-17";"07:19:09";86.3;11.1
"2013-04-17";"07:17:59";92.1;11.4
"2013-04-17";"07:16:44";86.3;11
"2013-04-17";"07:16:23";94.5;12.6
"2013-04-17";"07:15:24";92.1;11.3
"2013-04-17";"07:15:19";94.5;12.5
"2013-04-17";"07:09:57";92.1;10.9
"2013-04-17";"07:09:30";86.2;10.6
"2013-04-17";"07:09:03";94.5;12.1
"2013-04-17";"07:08:42";92.1;10.8
"2013-04-17";"07:08:10";86.2;10.5
"2013-04-17";"07:07:48";94.5;12
"2013-04-17";"07:07:32";94.4;12
"2013-04-17";"07:06:38";92.1;10.7
"2013-04-17";"07:06:28";92.1;10.6
"2013-04-17";"07:05:34";92;10.6
"2013-04-17";"07:05:13";94.4;11.9
"2013-04-17";"06:44:48";91.9;9.2
"2013-04-17";"06:44:38";91.8;9.2
"2013-04-17";"06:44:05";86;8.7
"2013-04-17";"06:43:33";94.2;10
"2013-04-17";"06:43:12";91.8;9.1
"2013-04-17";"06:42:24";86;8.6
"2013-04-17";"06:41:30";94.2;9.9
"2013-04-17";"06:40:47";94.1;9.9
"2013-04-17";"06:40:36";86;8.5
"2013-04-17";"06:40:26";85.9;8.4
"2013-04-17";"06:34:43";85.9;8.3
"2013-04-17";"06:32:56";85.9;8.2
"2013-04-17";"06:32:45";85.9;8.1
"2013-04-17";"06:32:39";85.9;8.2
"2013-04-17";"06:32:13";94.1;9.6
"2013-04-17";"06:31:24";85.9;8.1
"2013-04-17";"06:30:26";91.9;8.7
"2013-04-17";"06:24:32";91.9;9
"2013-04-17";"06:23:44";94.1;9.5
"2013-04-17";"06:22:34";91.9;8.9
"2013-04-17";"06:21:41";85.9;8
"2013-04-17";"06:19:49";91.9;8.8
"2013-04-17";"06:19:06";94.1;9.4
"2013-04-17";"06:18:50";91.9;8.9
"2013-04-17";"06:17:46";94.1;9.3
"2013-04-17";"06:17:45";91.9;9
"2013-04-17";"06:16:36";85.9;8
"2013-04-17";"06:14:12";91.9;9.2
"2013-04-17";"06:12:41";94.1;9.3
"2013-04-17";"06:11:47";91.9;9.1
"2013-04-17";"06:11:31";85.9;8
"2013-04-17";"06:11:26";85.9;8.1
"2013-04-17";"06:11:15";85.9;8
"2013-04-17";"06:11:10";85.9;8.1
"2013-04-17";"06:11:04";91.9;9
"2013-04-17";"06:10:59";85.9;8
"2013-04-17";"06:10:53";85.9;8.1
"2013-04-17";"06:10:48";85.9;8
"2013-04-17";"06:10:37";85.9;8.1
"2013-04-17";"06:10:32";85.9;8
"2013-04-17";"06:10:26";85.9;8.1
"2013-04-17";"06:09:49";91.8;9
"2013-04-17";"06:08:13";94.1;9.2
"2013-04-17";"06:08:07";94.1;9.2
"2013-04-17";"06:07:19";85.9;8
"2013-04-17";"06:06:15";85.9;7.9
"2013-04-17";"06:05:21";91.9;8.9
"2013-04-17";"06:03:18";91.9;9
"2013-04-17";"06:03:13";91.9;9
"2013-04-17";"06:03:07";94.1;9.1
"2013-04-17";"06:01:10";85.9;7.9
"2013-04-17";"05:43:19";91.9;9.3
"2013-04-17";"05:42:04";85.9;8
"2013-04-17";"05:41:53";85.9;8.1
"2013-04-17";"05:40:06";94.2;9.4
"2013-04-17";"05:39:13";91.9;9.4
"2013-04-17";"05:38:57";85.9;8
"2013-04-17";"05:38:09";94.2;9.5
"2013-04-17";"05:36:43";85.9;8.1
"2013-04-17";"05:36:37";85.9;8.2
"2013-04-17";"05:36:32";85.9;8.1
"2013-04-17";"05:36:00";94.2;9.6
"2013-04-17";"05:35:01";94.2;9.7
"2013-04-17";"05:24:08";91.9;9.2
"2013-04-17";"05:23:19";91.9;9.3
"2013-04-17";"05:23:14";86;8.5
"2013-04-17";"05:22:47";94.2;9.7
"2013-04-17";"05:18:14";91.9;9.3
"2013-04-17";"05:18:09";86;8.5
"2013-04-17";"05:17:42";94.2;9.7
"2013-04-17";"05:17:15";85.9;8.5
"2013-04-17";"05:17:10";85.9;8.4
"2013-04-17";"05:16:27";85.9;8.5
"2013-04-17";"05:16:00";91.9;9.4
"2013-04-17";"05:15:44";94.2;9.6
"2013-04-17";"05:13:41";91.9;9.3
"2013-04-17";"05:12:59";85.9;8.4
"2013-04-17";"05:12:53";85.9;8.3
"2013-04-17";"05:12:48";85.9;8.4
"2013-04-17";"05:12:37";85.9;8.3
"2013-04-17";"05:12:32";85.9;8.4
"2013-04-17";"05:12:21";85.9;8.3
"2013-04-17";"05:12:15";85.9;8.4
"2013-04-17";"05:10:39";94.2;9.6
"2013-04-17";"05:09:56";91.9;9.2
"2013-04-17";"05:09:51";85.9;8.3
"2013-04-17";"05:09:40";85.9;8.2
"2013-04-17";"05:09:35";85.9;8.3
"2013-04-17";"05:09:24";85.9;8.2
"2013-04-17";"05:09:18";85.9;8.3
"2013-04-17";"05:07:20";85.9;8.2
"2013-04-17";"05:07:15";85.9;8.3
"2013-04-17";"05:07:05";94.2;9.5
"2013-04-17";"05:06:59";85.9;8.2
"2013-04-17";"05:06:43";85.9;8.3
