"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-04-15 02:23:38";"2013-04-15 08:32:37";77.45324;5.11202;71;89;19.2518;2.26323;14.8;22.4;16.42158;1.49814;13.6;18.7
"2013-04-15 08:32:37";"2013-04-15 14:41:37";79.81058;8.56194;71;106;18.92006;1.53179;14.3;21.7;16.40864;0.6556;14.9;18.4
"2013-04-15 14:41:37";"2013-04-15 20:50:37";90.92254;6.19981;81;101;16.80775;2.2107;13.2;20.5;15.75827;1.54204;13;18.6
"2013-04-15 20:50:37";"2013-04-16 02:59:37";99.00382;0.89314;97;101;12.19008;0.53544;11;13.1;12.1229;0.50593;10.9;12.9
"2013-04-16 02:59:37";"2013-04-16 09:08:37";77.76202;13.34208;60;101;18.12466;5.09052;10.3;26.1;15.18113;3.1154;10.2;20.3
"2013-04-16 09:08:37";"2013-04-16 15:17:37";76.24575;5.32003;60;88;23.33779;1.77316;20.3;27.9;20.07877;1.23792;17.6;23.5
"2013-04-16 15:17:37";"2013-04-16 21:26:37";94.32857;6.7469;80;104;17.85446;3.78698;12.2;23.4;17.16893;2.9887;12.3;21
"2013-04-16 21:26:37";"2013-04-17 03:35:37";99.69145;0.91536;97;102;11.28922;1.56609;9;13.4;11.28959;1.58155;9;13.4
"2013-04-17 03:35:37";"2013-04-17 09:44:36";79.60089;12.47642;60;101;17.27572;5.18404;8.8;24.7;14.64501;3.43837;8.9;19.2
"2013-04-17 09:44:36";"2013-04-17 15:53:36";77.5348;5.18495;66;89;23.93195;2.41986;19.7;30.6;20.82424;1.87364;16.2;25.3
"2013-04-17 15:53:36";"2013-04-17 22:02:36";97.66435;4.13609;81;102;15.74537;2.72805;12.8;21.9;15.51667;2.37902;12.7;20.3
"2013-04-17 22:02:36";"2013-04-18 04:11:36";99.10246;0.82591;97;101;12.51967;0.38786;11.9;13.3;12.47295;0.40072;11.8;13.2
"2013-04-18 04:11:36";"2013-04-18 10:20:36";79.04018;10.07353;68;100;18.6875;3.19755;11.7;21.6;16.02054;1.95652;11.6;17.7
"2013-04-18 10:20:36";"2013-04-18 16:29:36";82.60572;4.64306;73;97;23.34854;1.75152;19.1;27;21.04169;1.7842;17.2;24.6
"2013-04-18 16:29:36";"2013-04-18 22:38:36";99.44304;0.8678;95;101;14.99595;1.90953;12.2;19.5;14.96937;1.86125;12.1;19
"2013-04-18 22:38:36";"2013-04-19 04:47:36";98.85448;0.92906;97;101;12.07649;0.44781;11.4;12.8;12.01418;0.45771;11.3;12.7
"2013-04-19 04:47:36";"2013-04-19 10:56:35";76.0069;6.92372;68;100;18.29448;2.20594;11.4;20.8;15.32069;1.27711;11.3;16.6
"2013-04-19 10:56:35";"2013-04-19 17:05:35";99.375;0.56366;98;100;15.07292;0.22522;14.8;15.7;15.06042;0.1879;14.9;15.6
"2013-04-19 17:05:35";"2013-04-19 23:14:35";99.7193;0.8451;98;102;13.15088;0.58163;12.5;15;13.18807;0.62503;12.5;15.1
"2013-04-19 23:14:35";"2013-04-20 05:23:35";99.16906;0.91952;97;101;11.84029;0.41086;11.3;12.8;11.79604;0.41814;11.3;12.7
"2013-04-20 05:23:35";"2013-04-20 11:32:35";83.04077;10.71993;66;101;16.83141;3.78165;11.3;23.4;14.73813;2.29685;11.3;19.1
"2013-04-20 11:32:35";"2013-04-20 17:41:35";;;;;;;;;;;;
"2013-04-20 17:41:35";"2013-04-20 23:50:35";;;;;;;;;;;;
"2013-04-20 23:50:35";"2013-04-21 05:59:35";;;;;;;;;;;;
