"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-06-22 03:24:00";"2013-06-22 21:36:00";80.1279;9.21614;68;100;19.74378;3.97571;8.9;26;17.08194;2.82941;8.8;21.8
"2013-06-22 21:36:00";"2013-06-23 15:48:00";82.22456;8.78324;68;100;16.71127;5.24246;7.2;24.6;14.46583;4.06635;6.8;21.1
"2013-06-23 15:48:00";"2013-06-24 10:00:00";89.23363;7.62108;74;100;13.98306;2.58795;9.6;18.1;12.76467;1.82293;9.4;16.2
"2013-06-24 10:00:00";"2013-06-25 04:12:00";85.40322;9.40988;67;100;16.60877;3.50021;9;23.6;14.78858;2.30276;8.8;19.7
"2013-06-25 04:12:00";"2013-06-25 22:24:00";81.83868;10.01627;63;100;19.32035;4.23952;8.3;25.5;16.90167;3.14455;8.1;21.9
"2013-06-25 22:24:00";"2013-06-26 16:36:00";92.22312;9.11342;68;108;19.7167;4.74864;7.9;26.3;18.74701;4.65992;7.7;25.6
"2013-06-26 16:36:00";"2013-06-27 10:48:00";96.11444;5.78352;82;106;13.82606;4.90482;7.7;22.5;13.40261;4.5363;7.6;21.7
"2013-06-27 10:48:00";"2013-06-28 05:00:00";99.90836;2.80087;92;109;17.37616;4.12954;10.5;24.3;17.40066;3.97848;10.5;23.4
"2013-06-28 05:00:00";"2013-06-28 23:12:00";96.39888;6.21728;82;107;16.4263;3.67447;7.8;21.5;16.032;3.57319;7.9;21
"2013-06-28 23:12:00";"2013-06-29 17:24:00";100.07143;2.01651;97;105;9.41714;3.0449;7.9;16.2;9.47714;3.24148;7.8;16.7
"2013-06-29 17:24:00";"2013-06-30 11:36:00";;;;;;;;;;;;
"2013-06-30 11:36:00";"2013-07-01 05:48:00";;;;;;;;;;;;
"2013-07-01 05:48:00";"2013-07-02 00:00:00";;;;;;;;;;;;
