"inicio";"fin";"humidity (valentina 003)";"std";"min";"max";"temp_dry (valentina 003)";"std";"min";"max";"temp_wet (valentina 003)";"std";"min";"max"
"2013-04-30 21:53:16";"2013-04-30 22:11:16";95;0;95;95;12.43333;0.04714;12.4;12.5;11.93333;0.04714;11.9;12
"2013-04-30 22:11:16";"2013-04-30 22:29:16";94.75;0.43301;94;95;12.35;0.05;12.3;12.4;11.825;0.0433;11.8;11.9
"2013-04-30 22:29:16";"2013-04-30 22:47:16";94;0;94;94;12.1;0.1633;11.9;12.3;11.56667;0.12472;11.4;11.7
"2013-04-30 22:47:16";"2013-04-30 23:05:16";95;0;95;95;11.675;0.0433;11.6;11.7;11.275;0.0433;11.2;11.3
"2013-04-30 23:05:16";"2013-04-30 23:23:16";94.25;0.43301;94;95;11.675;0.0433;11.6;11.7;11.2;0;11.2;11.2
"2013-04-30 23:23:16";"2013-04-30 23:41:16";94.66667;0.4714;94;95;11.46667;0.12472;11.3;11.6;11.03333;0.16997;10.8;11.2
"2013-04-30 23:41:16";"2013-04-30 23:59:16";95.5;0.5;95;96;10.95;0.18028;10.7;11.2;10.575;0.1479;10.4;10.8
"2013-04-30 23:59:16";"2013-05-01 00:17:15";95.33333;0.4714;95;96;10.66667;0.04714;10.6;10.7;10.3;0;10.3;10.3
"2013-05-01 00:17:15";"2013-05-01 00:35:15";95.25;0.43301;95;96;11.025;0.08292;10.9;11.1;10.65;0.1118;10.5;10.8
"2013-05-01 00:35:15";"2013-05-01 00:53:15";95.25;0.43301;95;96;11.025;0.0433;11;11.1;10.65;0.05;10.6;10.7
"2013-05-01 00:53:15";"2013-05-01 01:11:15";95;0;95;95;11;0;11;11;10.6;0;10.6;10.6
"2013-05-01 01:11:15";"2013-05-01 01:29:15";95.5;0.5;95;96;10.875;0.08292;10.8;11;10.525;0.0433;10.5;10.6
"2013-05-01 01:29:15";"2013-05-01 01:47:15";95;0;95;95;10.83333;0.04714;10.8;10.9;10.43333;0.04714;10.4;10.5
"2013-05-01 01:47:15";"2013-05-01 02:05:15";95.5;0.5;95;96;10.975;0.0433;10.9;11;10.625;0.0433;10.6;10.7
"2013-05-01 02:05:15";"2013-05-01 02:23:15";95.75;0.43301;95;96;10.9;0.07071;10.8;11;10.575;0.0433;10.5;10.6
"2013-05-01 02:23:15";"2013-05-01 02:41:15";95.33333;0.4714;95;96;10.86667;0.04714;10.8;10.9;10.5;0;10.5;10.5
"2013-05-01 02:41:15";"2013-05-01 02:59:15";95.25;0.43301;95;96;10.975;0.08292;10.9;11.1;10.6;0.07071;10.5;10.7
"2013-05-01 02:59:15";"2013-05-01 03:17:15";95.66667;0.4714;95;96;11.16667;0.04714;11.1;11.2;10.76667;0.04714;10.7;10.8
"2013-05-01 03:17:15";"2013-05-01 03:35:15";95.75;0.43301;95;96;11.225;0.0433;11.2;11.3;10.825;0.0433;10.8;10.9
"2013-05-01 03:35:15";"2013-05-01 03:53:15";95.25;0.43301;95;96;11.35;0.05;11.3;11.4;11;0;11;11
"2013-05-01 03:53:15";"2013-05-01 04:11:15";95;0.8165;94;96;11.4;0.08165;11.3;11.5;11;0;11;11
"2013-05-01 04:11:15";"2013-05-01 04:29:15";95.75;0.43301;95;96;11.275;0.0433;11.2;11.3;10.925;0.08292;10.8;11
"2013-05-01 04:29:15";"2013-05-01 04:47:15";95.66667;0.4714;95;96;11.3;0;11.3;11.3;10.96667;0.04714;10.9;11
"2013-05-01 04:47:15";"2013-05-01 05:05:15";95.5;0.5;95;96;11.35;0.05;11.3;11.4;11;0;11;11
"2013-05-01 05:05:15";"2013-05-01 05:23:15";96;0;96;96;11.2;0.1;11.1;11.3;10.9;0.1;10.8;11
"2013-05-01 05:23:15";"2013-05-01 05:41:15";95.66667;0.4714;95;96;10.86667;0.04714;10.8;10.9;10.53333;0.04714;10.5;10.6
"2013-05-01 05:41:15";"2013-05-01 05:59:15";95.5;0.5;95;96;10.875;0.0433;10.8;10.9;10.525;0.0433;10.5;10.6
"2013-05-01 05:59:15";"2013-05-01 06:17:15";95.66667;0.4714;95;96;10.96667;0.09428;10.9;11.1;10.63333;0.04714;10.6;10.7
"2013-05-01 06:17:15";"2013-05-01 06:35:15";94.25;1.08972;93;96;11.4;0.15811;11.2;11.6;10.875;0.08292;10.8;11
"2013-05-01 06:35:15";"2013-05-01 06:53:15";93.33333;0.4714;93;94;12.2;0.24495;11.9;12.5;11.56667;0.20548;11.3;11.8
"2013-05-01 06:53:15";"2013-05-01 07:11:15";91.5;0.86603;91;93;13.25;0.38406;12.7;13.7;12.4;0.31623;12;12.8
"2013-05-01 07:11:15";"2013-05-01 07:29:15";89.25;0.82916;88;90;13.95;0.1118;13.8;14.1;12.875;0.0433;12.8;12.9
"2013-05-01 07:29:15";"2013-05-01 07:47:15";88.66667;0.94281;88;90;14.13333;0.18856;14;14.4;12.96667;0.12472;12.8;13.1
"2013-05-01 07:47:15";"2013-05-01 08:05:15";87.5;0.5;87;88;14.475;0.1479;14.3;14.7;13.15;0.1118;13;13.3
"2013-05-01 08:05:15";"2013-05-01 08:23:15";87.66667;0.4714;87;88;14.86667;0.04714;14.8;14.9;13.53333;0.09428;13.4;13.6
"2013-05-01 08:23:15";"2013-05-01 08:41:15";83.75;2.86138;80;87;16.425;1.02561;15.2;17.9;14.6;0.62849;13.8;15.5
"2013-05-01 08:41:15";"2013-05-01 08:59:15";78.5;0.5;78;79;19.2;0.5099;18.4;19.8;16.55;0.41533;15.9;17
"2013-05-01 08:59:15";"2013-05-01 09:17:15";80.66667;0.4714;80;81;18.4;0.1633;18.2;18.6;16.06667;0.12472;15.9;16.2
"2013-05-01 09:17:15";"2013-05-01 09:35:15";72.75;3.69966;68;78;21.975;1.77253;19.8;24.3;18.3;1.14455;17;19.8
"2013-05-01 09:35:15";"2013-05-01 09:53:15";69;1.41421;68;71;22.46667;0.57927;21.7;23.1;18.26667;0.32998;17.9;18.7
"2013-05-01 09:53:15";"2013-05-01 10:11:15";64.25;1.47902;62;66;24.95;0.55453;24;25.4;19.725;0.41458;19.1;20.1
"2013-05-01 10:11:15";"2013-05-01 10:29:15";65.25;2.86138;63;70;24.825;1.46863;22.3;25.9;19.725;0.90657;18.2;20.5
"2013-05-01 10:29:15";"2013-05-01 10:47:15";65.66667;0.94281;65;67;24.9;0.82865;23.8;25.8;19.86667;0.53125;19.2;20.5
"2013-05-01 10:47:15";"2013-05-01 11:05:15";67.5;1.11803;66;69;24.975;0.84668;23.6;25.9;20.225;0.60982;19.2;20.8
"2013-05-01 11:05:15";"2013-05-01 11:23:15";68.33333;1.24722;67;70;25.06667;0.12472;24.9;25.2;20.46667;0.26247;20.1;20.7
"2013-05-01 11:23:15";"2013-05-01 11:41:15";68.5;0.5;68;69;25.425;0.44931;25.1;26.2;20.8;0.47434;20.4;21.6
"2013-05-01 11:41:15";"2013-05-01 11:59:15";71.5;1.11803;70;73;24.175;0.96014;23.2;25.6;20.175;0.79175;19.3;21.4
"2013-05-01 11:59:15";"2013-05-01 12:17:14";73.33333;0.4714;73;74;22.33333;1.11455;21.1;23.8;18.73333;0.95336;17.7;20
"2013-05-01 12:17:14";"2013-05-01 12:35:14";76.75;0.43301;76;77;20.2;0.43589;19.7;20.9;17.25;0.35707;16.8;17.8
"2013-05-01 12:35:14";"2013-05-01 12:53:14";75.66667;0.4714;75;76;20.5;0.43205;20.1;21.1;17.4;0.29439;17.1;17.8
"2013-05-01 12:53:14";"2013-05-01 13:11:14";71.25;1.78536;69;74;24.375;0.9705;22.7;25;20.3;0.64031;19.2;20.8
"2013-05-01 13:11:14";"2013-05-01 13:29:14";71.25;2.94746;68;76;24.575;1.0639;23;25.6;20.475;0.64952;19.7;21.3
"2013-05-01 13:29:14";"2013-05-01 13:47:14";75;0;75;75;22;0.4;21.6;22.4;18.65;0.35;18.3;19
"2013-05-01 13:47:14";"2013-05-01 14:05:14";72.75;1.63936;70;74;22.575;1.14537;21.2;24.3;18.875;0.84373;17.8;20.1
"2013-05-01 14:05:14";"2013-05-01 14:23:14";72.66667;1.24722;71;74;23.1;0.37417;22.7;23.6;19.33333;0.2357;19;19.5
"2013-05-01 14:23:14";"2013-05-01 14:41:14";70.5;1.5;68;72;23.45;0.68007;22.4;24.3;19.375;0.5166;18.5;19.8
"2013-05-01 14:41:14";"2013-05-01 14:59:14";74;1.22474;72;75;22.625;0.51174;22;23.4;19.1;0.33912;18.6;19.5
"2013-05-01 14:59:14";"2013-05-01 15:17:14";76.33333;0.4714;76;77;21.83333;0.12472;21.7;22;18.76667;0.16997;18.6;19
"2013-05-01 15:17:14";"2013-05-01 15:35:14";73.25;1.92029;70;75;22.3;0.49497;21.7;23;18.7;0.33912;18.2;19.1
"2013-05-01 15:35:14";"2013-05-01 15:53:14";75;0;75;75;21.33333;0.33993;21;21.8;18.1;0.29439;17.8;18.5
"2013-05-01 15:53:14";"2013-05-01 16:11:14";69.25;1.47902;67;71;23.375;0.1479;23.2;23.6;19.05;0.1118;18.9;19.2
"2013-05-01 16:11:14";"2013-05-01 16:29:14";71.5;1.5;69;73;21.55;0.58949;20.9;22.5;17.775;0.38971;17.2;18.3
"2013-05-01 16:29:14";"2013-05-01 16:47:14";69.66667;0.4714;69;70;21.6;0.28284;21.2;21.8;17.53333;0.24944;17.2;17.8
"2013-05-01 16:47:14";"2013-05-01 17:05:14";71.75;2.16506;69;75;20.85;0.86747;19.4;21.7;17.125;0.48153;16.3;17.5
"2013-05-01 17:05:14";"2013-05-01 17:23:14";78;1.41421;77;80;18.36667;0.73636;17.5;19.3;15.66667;0.54365;15.1;16.4
"2013-05-01 17:23:14";"2013-05-01 17:41:14";83.25;0.82916;82;84;15.775;0.54025;15.2;16.6;13.925;0.37666;13.5;14.5
"2013-05-01 17:41:14";"2013-05-01 17:59:14";84.66667;1.88562;82;86;14.56667;0.24944;14.3;14.9;12.93333;0.33993;12.6;13.4
"2013-05-01 17:59:14";"2013-05-01 18:17:14";86.25;0.82916;85;87;14.025;0.1299;13.9;14.2;12.575;0.0433;12.5;12.6
"2013-05-01 18:17:14";"2013-05-01 18:35:14";86.5;0.86603;85;87;13.575;0.21651;13.3;13.9;12.225;0.28614;11.8;12.6
"2013-05-01 18:35:14";"2013-05-01 18:53:14";86.66667;1.88562;84;88;13.23333;0.04714;13.2;13.3;11.86667;0.26247;11.5;12.1
"2013-05-01 18:53:14";"2013-05-01 19:11:14";85;1.22474;84;87;13.225;0.0433;13.2;13.3;11.7;0.18708;11.5;12
"2013-05-01 19:11:14";"2013-05-01 19:29:14";85.33333;1.24722;84;87;13.16667;0.04714;13.1;13.2;11.7;0.08165;11.6;11.8
"2013-05-01 19:29:14";"2013-05-01 19:47:14";88.75;1.08972;87;90;12.975;0.0433;12.9;13;11.85;0.1118;11.7;12
"2013-05-01 19:47:14";"2013-05-01 20:05:14";90.25;0.82916;89;91;12.975;0.08292;12.9;13.1;12;0.12247;11.8;12.1
"2013-05-01 20:05:14";"2013-05-01 20:23:14";89.33333;0.4714;89;90;13.03333;0.04714;13;13.1;11.96667;0.04714;11.9;12
"2013-05-01 20:23:14";"2013-05-01 20:41:14";87.75;0.43301;87;88;13.025;0.0433;13;13.1;11.8;0.07071;11.7;11.9
"2013-05-01 20:41:14";"2013-05-01 20:59:14";87.33333;0.4714;87;88;12.8;0.08165;12.7;12.9;11.53333;0.09428;11.4;11.6
"2013-05-01 20:59:14";"2013-05-01 21:17:14";87.5;1.11803;86;89;12.85;0.05;12.8;12.9;11.6;0.07071;11.5;11.7
"2013-05-01 21:17:14";"2013-05-01 21:35:14";86;0.8165;85;87;12.8;0.08165;12.7;12.9;11.4;0.14142;11.3;11.6
"2013-05-01 21:35:14";"2013-05-01 21:53:14";85.33333;0.4714;85;86;12.83333;0.04714;12.8;12.9;11.36667;0.04714;11.3;11.4
"2013-05-01 21:53:14";"2013-05-01 22:11:14";86;1.58114;84;88;12.875;0.0433;12.8;12.9;11.5;0.18708;11.3;11.8
"2013-05-01 22:11:14";"2013-05-01 22:29:14";90;0.8165;89;91;12.6;0.08165;12.5;12.7;11.6;0;11.6;11.6
"2013-05-01 22:29:14";"2013-05-01 22:47:14";90.75;0.43301;90;91;12.125;0.0433;12.1;12.2;11.2;0;11.2;11.2
"2013-05-01 22:47:14";"2013-05-01 23:05:14";90.25;0.82916;89;91;12.025;0.08292;11.9;12.1;11.05;0.05;11;11.1
"2013-05-01 23:05:14";"2013-05-01 23:23:14";92;0.8165;91;93;11.76667;0.09428;11.7;11.9;10.96667;0.04714;10.9;11
"2013-05-01 23:23:14";"2013-05-01 23:41:14";93;0;93;93;11.7;0;11.7;11.7;11;0;11;11
"2013-05-01 23:41:14";"2013-05-01 23:59:14";93;0;93;93;11.8;0;11.8;11.8;11.2;0;11.2;11.2
"2013-05-01 23:59:14";"2013-05-02 00:17:13";93.5;0.5;93;94;11.6;0.1;11.5;11.7;11.05;0.05;11;11.1
"2013-05-02 00:17:13";"2013-05-02 00:35:13";93.75;0.43301;93;94;11.425;0.0433;11.4;11.5;10.9;0.07071;10.8;11
"2013-05-02 00:35:13";"2013-05-02 00:53:13";94.33333;0.4714;94;95;11.36667;0.04714;11.3;11.4;10.9;0;10.9;10.9
"2013-05-02 00:53:13";"2013-05-02 01:11:13";94;0;94;94;11.35;0.05;11.3;11.4;10.85;0.05;10.8;10.9
"2013-05-02 01:11:13";"2013-05-02 01:29:13";94.33333;0.4714;94;95;11.4;0;11.4;11.4;10.93333;0.04714;10.9;11
"2013-05-02 01:29:13";"2013-05-02 01:47:13";94.5;0.5;94;95;11.45;0.05;11.4;11.5;11;0;11;11
"2013-05-02 01:47:13";"2013-05-02 02:05:13";94.75;0.43301;94;95;11.45;0.05;11.4;11.5;11.025;0.0433;11;11.1
"2013-05-02 02:05:13";"2013-05-02 02:23:13";95.33333;0.4714;95;96;11.36667;0.04714;11.3;11.4;11;0;11;11
"2013-05-02 02:23:13";"2013-05-02 02:41:13";95;0;95;95;11.35;0.0866;11.3;11.5;10.95;0.0866;10.9;11.1
"2013-05-02 02:41:13";"2013-05-02 02:59:13";95.66667;0.4714;95;96;11.36667;0.04714;11.3;11.4;11.03333;0.04714;11;11.1
"2013-05-02 02:59:13";"2013-05-02 03:17:13";95.75;0.43301;95;96;11.425;0.0433;11.4;11.5;11.1;0.07071;11;11.2
"2013-05-02 03:17:13";"2013-05-02 03:35:13";95.33333;0.4714;95;96;11.4;0;11.4;11.4;11.03333;0.04714;11;11.1
"2013-05-02 03:35:13";"2013-05-02 03:53:13";95.75;0.43301;95;96;11.35;0.05;11.3;11.4;11.025;0.0433;11;11.1
"2013-05-02 03:53:13";"2013-05-02 04:11:13";96.25;0.43301;96;97;11.225;0.08292;11.1;11.3;10.925;0.08292;10.8;11
"2013-05-02 04:11:13";"2013-05-02 04:29:13";96;0;96;96;11.1;0;11.1;11.1;10.8;0;10.8;10.8
"2013-05-02 04:29:13";"2013-05-02 04:47:13";96;0;96;96;11.2;0;11.2;11.2;10.8;0;10.8;10.8
"2013-05-02 04:47:13";"2013-05-02 05:05:13";96;0;96;96;11.13333;0.04714;11.1;11.2;10.8;0;10.8;10.8
"2013-05-02 05:05:13";"2013-05-02 05:23:13";96;0;96;96;10.925;0.0433;10.9;11;10.625;0.0433;10.6;10.7
"2013-05-02 05:23:13";"2013-05-02 05:41:13";96.5;0.86603;96;98;10.8;0.07071;10.7;10.9;10.525;0.0433;10.5;10.6
"2013-05-02 05:41:13";"2013-05-02 05:59:13";96;0;96;96;10.7;0;10.7;10.7;10.4;0;10.4;10.4
"2013-05-02 05:59:13";"2013-05-02 06:17:13";96.5;0.86603;96;98;10.825;0.1299;10.7;11;10.55;0.1118;10.4;10.7
"2013-05-02 06:17:13";"2013-05-02 06:35:13";95;0;95;95;11.46667;0.09428;11.4;11.6;11.06667;0.09428;11;11.2
"2013-05-02 06:35:13";"2013-05-02 06:53:13";94.75;0.43301;94;95;12.475;0.40234;11.9;12.9;11.975;0.40234;11.4;12.4
"2013-05-02 06:53:13";"2013-05-02 07:11:13";96.25;0.43301;96;97;12.9;0.18708;12.6;13.1;12.525;0.1479;12.3;12.7
"2013-05-02 07:11:13";"2013-05-02 07:29:13";94.66667;0.4714;94;95;13.8;0.24495;13.5;14.1;13.26667;0.20548;13;13.5
"2013-05-02 07:29:13";"2013-05-02 07:47:13";92;1.22474;91;94;14.825;0.4657;14.3;15.5;14.025;0.36997;13.7;14.6
"2013-05-02 07:47:13";"2013-05-02 08:05:13";85.66667;4.49691;80;91;16.46667;0.83799;15.6;17.6;14.86667;0.30912;14.6;15.3
"2013-05-02 08:05:13";"2013-05-02 08:23:13";76.66667;3.68179;72;81;18.93333;1.14407;17.5;20.3;16.06667;0.57927;15.3;16.7
"2013-05-02 08:23:13";"2013-05-02 08:41:13";68;1.58114;66;70;21.975;0.36997;21.4;22.3;17.6;0.24495;17.2;17.8
"2013-05-02 08:41:13";"2013-05-02 08:59:13";68.66667;2.35702;67;72;21.6;0.37417;21.2;22.1;17.4;0.21602;17.1;17.6
"2013-05-02 08:59:13";"2013-05-02 09:17:13";66.5;0.86603;66;68;23.925;0.77902;22.8;25;19.175;0.56734;18.4;20
"2013-05-02 09:17:13";"2013-05-02 09:35:13";64.33333;0.4714;64;65;25.2;0.64807;24.3;25.8;19.96667;0.61283;19.1;20.4
"2013-05-02 09:35:13";"2013-05-02 09:53:13";61.25;0.43301;61;62;26.575;0.52619;26;27.1;20.65;0.55902;20;21.3
"2013-05-02 09:53:13";"2013-05-02 10:11:13";61.5;1.65831;60;64;26.775;1.10312;24.9;27.7;20.85;0.72973;19.6;21.4
"2013-05-02 10:11:13";"2013-05-02 10:29:13";64.33333;2.0548;62;67;25.5;1.36382;24;27.3;20.2;0.88318;19.3;21.4
"2013-05-02 10:29:13";"2013-05-02 10:47:13";59.25;1.29904;58;61;28.525;0.2586;28.2;28.9;22;0.32404;21.5;22.4
"2013-05-02 10:47:13";"2013-05-02 11:05:13";57.33333;0.94281;56;58;28.36667;0.51854;28;29.1;21.5;0.5099;21;22.2
"2013-05-02 11:05:13";"2013-05-02 11:23:13";59.5;0.86603;58;60;27.625;0.40234;27;28.1;21.225;0.39607;20.7;21.7
"2013-05-02 11:23:13";"2013-05-02 11:41:13";61.75;3.34477;58;67;26.45;1.47394;24.4;27.9;20.55;0.77621;19.6;21.5
"2013-05-02 11:41:13";"2013-05-02 11:59:13";64.33333;1.88562;63;67;24.63333;1.14407;23.2;26;19.4;0.77889;18.5;20.4
"2013-05-02 11:59:13";"2013-05-02 12:17:12";64.25;1.78536;62;66;25.225;0.43229;24.7;25.7;19.95;0.15;19.7;20.1
"2013-05-02 12:17:12";"2013-05-02 12:35:12";67.33333;1.69967;65;69;23.73333;0.40277;23.4;24.3;19.13333;0.12472;19;19.3
"2013-05-02 12:35:12";"2013-05-02 12:53:12";72;2.54951;69;76;22.275;0.32692;22;22.8;18.5;0.18708;18.3;18.8
"2013-05-02 12:53:12";"2013-05-02 13:11:12";77.5;0.5;77;78;22.025;0.42057;21.4;22.5;19.1;0.36742;18.6;19.5
"2013-05-02 13:11:12";"2013-05-02 13:29:12";81;1.41421;79;82;19.46667;0.09428;19.4;19.6;17.13333;0.24944;16.8;17.4
"2013-05-02 13:29:12";"2013-05-02 13:47:12";80;0.70711;79;81;19.85;0.21794;19.5;20.1;17.375;0.28614;16.9;17.6
"2013-05-02 13:47:12";"2013-05-02 14:05:12";79.33333;0.4714;79;80;20.13333;0.12472;20;20.3;17.56667;0.16997;17.4;17.8
"2013-05-02 14:05:12";"2013-05-02 14:23:12";77.5;0.5;77;78;19.975;0.51174;19.2;20.6;17.125;0.40234;16.5;17.6
"2013-05-02 14:23:12";"2013-05-02 14:41:12";77.33333;0.4714;77;78;19.53333;0.61824;19;20.4;16.73333;0.61824;16.2;17.6
"2013-05-02 14:41:12";"2013-05-02 14:59:12";73.5;2.87228;69;77;21.9;1.79304;19.6;24.3;18.35;1.29904;16.7;19.9
"2013-05-02 14:59:12";"2013-05-02 15:17:12";73.25;2.16506;70;76;22.65;0.90139;22;24.2;19.025;0.5166;18.6;19.9
"2013-05-02 15:17:12";"2013-05-02 15:35:12";76.66667;0.94281;76;78;20.6;0.66833;19.9;21.5;17.6;0.5099;17.1;18.3
"2013-05-02 15:35:12";"2013-05-02 15:53:12";76;2.34521;72;78;19.25;0.25981;19.1;19.7;16.275;0.08292;16.2;16.4
"2013-05-02 15:53:12";"2013-05-02 16:11:12";65.33333;4.18994;61;71;22.76667;1.11455;21.2;23.7;17.86667;0.41899;17.3;18.3
"2013-05-02 16:11:12";"2013-05-02 16:29:12";75.25;1.08972;74;77;18.75;0.63443;17.9;19.5;15.7;0.45277;15.2;16.2
"2013-05-02 16:29:12";"2013-05-02 16:47:12";69.75;0.82916;69;71;19.875;0.43804;19.3;20.5;15.975;0.31918;15.5;16.4
"2013-05-02 16:47:12";"2013-05-02 17:05:12";72;0.8165;71;73;19.2;0.28284;18.8;19.4;15.73333;0.16997;15.5;15.9
"2013-05-02 17:05:12";"2013-05-02 17:23:12";80.25;3.34477;75;84;16.75;0.92871;15.8;18.2;14.5;0.45826;14;15.2
"2013-05-02 17:23:12";"2013-05-02 17:41:12";86.66667;1.24722;85;88;14.76667;0.36818;14.3;15.2;13.33333;0.24944;13;13.6
"2013-05-02 17:41:12";"2013-05-02 17:59:12";89.25;0.82916;88;90;13.925;0.19203;13.7;14.2;12.85;0.16583;12.6;13
"2013-05-02 17:59:12";"2013-05-02 18:17:12";89.5;0.86603;89;91;12.95;0.25981;12.7;13.3;11.9;0.33166;11.6;12.4
"2013-05-02 18:17:12";"2013-05-02 18:35:12";91.66667;0.4714;91;92;12.46667;0.04714;12.4;12.5;11.63333;0.04714;11.6;11.7
"2013-05-02 18:35:12";"2013-05-02 18:53:12";93;0.70711;92;94;12.2;0.12247;12;12.3;11.5;0.07071;11.4;11.6
"2013-05-02 18:53:12";"2013-05-02 19:11:12";94.66667;0.94281;94;96;11.9;0.08165;11.8;12;11.4;0;11.4;11.4
"2013-05-02 19:11:12";"2013-05-02 19:29:12";94.75;0.82916;94;96;11.75;0.05;11.7;11.8;11.3;0.07071;11.2;11.4
"2013-05-02 19:29:12";"2013-05-02 19:47:12";95.5;0.86603;94;96;11.875;0.0433;11.8;11.9;11.45;0.05;11.4;11.5
"2013-05-02 19:47:12";"2013-05-02 20:05:12";94;0;94;94;11.8;0.08165;11.7;11.9;11.3;0.08165;11.2;11.4
"2013-05-02 20:05:12";"2013-05-02 20:23:12";94;0.70711;93;95;11.7;0;11.7;11.7;11.2;0.07071;11.1;11.3
"2013-05-02 20:23:12";"2013-05-02 20:41:12";94;0;94;94;12.06667;0.12472;11.9;12.2;11.5;0.08165;11.4;11.6
"2013-05-02 20:41:12";"2013-05-02 20:59:12";95;0;95;95;12.35;0.05;12.3;12.4;11.85;0.05;11.8;11.9
"2013-05-02 20:59:12";"2013-05-02 21:17:12";94.75;0.43301;94;95;12.325;0.0433;12.3;12.4;11.8;0;11.8;11.8
"2013-05-02 21:17:12";"2013-05-02 21:35:12";95;0;95;95;12.4;0.08165;12.3;12.5;11.9;0.08165;11.8;12
"2013-05-02 21:35:12";"2013-05-02 21:53:12";95.5;0.5;95;96;12.5;0;12.5;12.5;12.05;0.05;12;12.1
"2013-05-02 21:53:12";"2013-05-02 22:11:12";95;0;95;95;12.66667;0.04714;12.6;12.7;12.16667;0.04714;12.1;12.2
"2013-05-02 22:11:12";"2013-05-02 22:29:12";95.75;0.43301;95;96;12.625;0.08292;12.5;12.7;12.2;0.07071;12.1;12.3
"2013-05-02 22:29:12";"2013-05-02 22:47:12";95.5;0.5;95;96;12.4;0;12.4;12.4;11.95;0.05;11.9;12
"2013-05-02 22:47:12";"2013-05-02 23:05:12";95.66667;0.4714;95;96;12.43333;0.04714;12.4;12.5;12;0.08165;11.9;12.1
"2013-05-02 23:05:12";"2013-05-02 23:23:12";96;0;96;96;12.45;0.15;12.2;12.6;12.05;0.15;11.8;12.2
"2013-05-02 23:23:12";"2013-05-02 23:41:12";95.66667;0.4714;95;96;11.86667;0.12472;11.7;12;11.5;0.08165;11.4;11.6
"2013-05-02 23:41:12";"2013-05-02 23:59:12";95.75;0.43301;95;96;11.85;0.1118;11.7;12;11.475;0.08292;11.4;11.6
"2013-05-02 23:59:12";"2013-05-03 00:17:11";96;0;96;96;12.16667;0.04714;12.1;12.2;11.76667;0.04714;11.7;11.8
"2013-05-03 00:17:11";"2013-05-03 00:35:11";96;0;96;96;12.225;0.0433;12.2;12.3;11.825;0.0433;11.8;11.9
"2013-05-03 00:35:11";"2013-05-03 00:53:11";96.25;0.43301;96;97;12.25;0.05;12.2;12.3;11.875;0.08292;11.8;12
"2013-05-03 00:53:11";"2013-05-03 01:11:11";96;0;96;96;12.26667;0.04714;12.2;12.3;11.86667;0.04714;11.8;11.9
"2013-05-03 01:11:11";"2013-05-03 01:29:11";96.5;0.5;96;97;12.175;0.0433;12.1;12.2;11.825;0.08292;11.7;11.9
"2013-05-03 01:29:11";"2013-05-03 01:47:11";96.33333;0.4714;96;97;11.8;0.08165;11.7;11.9;11.5;0.08165;11.4;11.6
"2013-05-03 01:47:11";"2013-05-03 02:05:11";96.5;0.5;96;97;11.75;0.05;11.7;11.8;11.45;0.05;11.4;11.5
"2013-05-03 02:05:11";"2013-05-03 02:23:11";96.25;0.43301;96;97;11.75;0.05;11.7;11.8;11.425;0.0433;11.4;11.5
"2013-05-03 02:23:11";"2013-05-03 02:41:11";96;0;96;96;11.7;0;11.7;11.7;11.4;0;11.4;11.4
"2013-05-03 02:41:11";"2013-05-03 02:59:11";96;0;96;96;11.7;0;11.7;11.7;11.4;0;11.4;11.4
"2013-05-03 02:59:11";"2013-05-03 03:17:11";95.66667;0.4714;95;96;11.7;0;11.7;11.7;11.36667;0.04714;11.3;11.4
"2013-05-03 03:17:11";"2013-05-03 03:35:11";95.5;0.5;95;96;11.7;0;11.7;11.7;11.35;0.05;11.3;11.4
"2013-05-03 03:35:11";"2013-05-03 03:53:11";95.25;0.43301;95;96;11.625;0.08292;11.5;11.7;11.25;0.1118;11.1;11.4
"2013-05-03 03:53:11";"2013-05-03 04:11:11";95;0;95;95;11.36667;0.04714;11.3;11.4;10.96667;0.04714;10.9;11
"2013-05-03 04:11:11";"2013-05-03 04:29:11";95;0.70711;94;96;11.15;0.1118;11;11.3;10.725;0.08292;10.6;10.8
"2013-05-03 04:29:11";"2013-05-03 04:47:11";95.66667;0.4714;95;96;10.9;0.08165;10.8;11;10.56667;0.04714;10.5;10.6
"2013-05-03 04:47:11";"2013-05-03 05:05:11";95.5;0.86603;94;96;11.15;0.05;11.1;11.2;10.75;0.0866;10.6;10.8
"2013-05-03 05:05:11";"2013-05-03 05:23:11";95.25;0.43301;95;96;11.4;0.07071;11.3;11.5;11.025;0.0433;11;11.1
"2013-05-03 05:23:11";"2013-05-03 05:41:11";94.66667;0.4714;94;95;11.46667;0.04714;11.4;11.5;11.03333;0.04714;11;11.1
"2013-05-03 05:41:11";"2013-05-03 05:59:11";95.25;0.43301;95;96;11.5;0.07071;11.4;11.6;11.125;0.08292;11;11.2
"2013-05-03 05:59:11";"2013-05-03 06:17:11";94.66667;0.4714;94;95;11.73333;0.12472;11.6;11.9;11.3;0.08165;11.2;11.4
"2013-05-03 06:17:11";"2013-05-03 06:35:11";93.25;0.82916;92;94;12.4;0.22361;12.1;12.7;11.725;0.1479;11.5;11.9
"2013-05-03 06:35:11";"2013-05-03 06:53:11";91.25;0.43301;91;92;12.4;0.1;12.3;12.5;11.525;0.08292;11.4;11.6
"2013-05-03 06:53:11";"2013-05-03 07:11:11";88.33333;0.4714;88;89;13.1;0.21602;12.8;13.3;11.93333;0.16997;11.7;12.1
