"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2012-12-17 00:11:50";"2012-12-18 08:21:02";;;;;;;;
"2012-12-18 08:21:02";"2012-12-19 16:30:14";;;;;;;;
"2012-12-19 16:30:14";"2012-12-21 00:39:27";;;;;;;;
"2012-12-21 00:39:27";"2012-12-22 08:48:39";;;;;;;;
"2012-12-22 08:48:39";"2012-12-23 16:57:51";;;;;;;;
"2012-12-23 16:57:51";"2012-12-25 01:07:04";;;;;;;;
"2012-12-25 01:07:04";"2012-12-26 09:16:16";;;;;;;;
"2012-12-26 09:16:16";"2012-12-27 17:25:28";;;;;;;;
"2012-12-27 17:25:28";"2012-12-29 01:34:41";;;;;;;;
"2012-12-29 01:34:41";"2012-12-30 09:43:53";;;;;;;;
"2012-12-30 09:43:53";"2012-12-31 17:53:05";;;;;;;;
"2012-12-31 17:53:05";"2013-01-02 02:02:18";;;;;;;;
"2013-01-02 02:02:18";"2013-01-03 10:11:30";;;;;;;;
"2013-01-03 10:11:30";"2013-01-04 18:20:42";;;;;;;;
"2013-01-04 18:20:42";"2013-01-06 02:29:55";;;;;;;;
"2013-01-06 02:29:55";"2013-01-07 10:39:07";;;;;;;;
"2013-01-07 10:39:07";"2013-01-08 18:48:19";;;;;;;;
"2013-01-08 18:48:19";"2013-01-10 02:57:32";;;;;;;;
"2013-01-10 02:57:32";"2013-01-11 11:06:44";;;;;;;;
"2013-01-11 11:06:44";"2013-01-12 19:15:56";;;;;;;;
"2013-01-12 19:15:56";"2013-01-14 03:25:09";;;;;;;;
"2013-01-14 03:25:09";"2013-01-15 11:34:21";;;;;;;;
"2013-01-15 11:34:21";"2013-01-16 19:43:33";;;;;;;;
"2013-01-16 19:43:33";"2013-01-18 03:52:46";;;;;;;;
"2013-01-18 03:52:46";"2013-01-19 12:01:58";;;;;;;;
"2013-01-19 12:01:58";"2013-01-20 20:11:10";;;;;;;;
"2013-01-20 20:11:10";"2013-01-22 04:20:23";;;;;;;;
"2013-01-22 04:20:23";"2013-01-23 12:29:35";;;;;;;;
"2013-01-23 12:29:35";"2013-01-24 20:38:47";;;;;;;;
"2013-01-24 20:38:47";"2013-01-26 04:48:00";;;;;;;;
"2013-01-26 04:48:00";"2013-01-27 12:57:12";;;;;;;;
"2013-01-27 12:57:12";"2013-01-28 21:06:24";;;;;;;;
"2013-01-28 21:06:24";"2013-01-30 05:15:36";;;;;;;;
"2013-01-30 05:15:36";"2013-01-31 13:24:49";;;;;;;;
"2013-01-31 13:24:49";"2013-02-01 21:34:01";;;;;;;;
"2013-02-01 21:34:01";"2013-02-03 05:43:13";;;;;;;;
"2013-02-03 05:43:13";"2013-02-04 13:52:26";;;;;;;;
"2013-02-04 13:52:26";"2013-02-05 22:01:38";;;;;;;;
"2013-02-05 22:01:38";"2013-02-07 06:10:50";;;;;;;;
"2013-02-07 06:10:50";"2013-02-08 14:20:03";;;;;;;;
"2013-02-08 14:20:03";"2013-02-09 22:29:15";;;;;;;;
"2013-02-09 22:29:15";"2013-02-11 06:38:27";;;;;;;;
"2013-02-11 06:38:27";"2013-02-12 14:47:40";;;;;;;;
"2013-02-12 14:47:40";"2013-02-13 22:56:52";;;;;;;;
"2013-02-13 22:56:52";"2013-02-15 07:06:04";;;;;;;;
"2013-02-15 07:06:04";"2013-02-16 15:15:17";;;;;;;;
"2013-02-16 15:15:17";"2013-02-17 23:24:29";;;;;;;;
"2013-02-17 23:24:29";"2013-02-19 07:33:41";;;;;;;;
"2013-02-19 07:33:41";"2013-02-20 15:42:54";44.27801;8.19901;23.4;64.2;21.71587;1.89372;18.6;26.3
"2013-02-20 15:42:54";"2013-02-21 23:52:06";64.23584;9.66157;41.4;77.1;19.02972;2.28736;16.5;24.7
"2013-02-21 23:52:06";"2013-02-23 08:01:18";;;;;;;;
"2013-02-23 08:01:18";"2013-02-24 16:10:31";58.7828;2.90651;53;65.1;19.37862;0.77626;17.9;20.9
"2013-02-24 16:10:31";"2013-02-26 00:19:43";65.4297;9.7881;46.1;86.9;18.08365;1.62259;9.9;22
"2013-02-26 00:19:43";"2013-02-27 08:28:55";79.79172;5.70668;67.1;87;14.13725;3.51276;6;17.1
"2013-02-27 08:28:55";"2013-02-28 16:38:08";64.40102;12.35115;39.1;86.8;17.98011;3.06537;8;24
"2013-02-28 16:38:08";"2013-03-02 00:47:20";71.28216;10.07568;48.6;86.9;17.42589;2.67682;8.8;23.4
"2013-03-02 00:47:20";"2013-03-03 08:56:32";;;;;;;;
"2013-03-03 08:56:32";"2013-03-04 17:05:45";;;;;;;;
"2013-03-04 17:05:45";"2013-03-06 01:14:57";69.35804;13.38903;47.8;86.6;17.1042;3.34214;12.4;22.7
"2013-03-06 01:14:57";"2013-03-07 09:24:09";76.50651;16.38421;33.4;86.7;14.17604;4.54102;9.3;26.2
"2013-03-07 09:24:09";"2013-03-08 17:33:22";71.50805;17.33342;31.8;86.8;15.21532;5.84853;5.3;25.5
"2013-03-08 17:33:22";"2013-03-10 01:42:34";75.54655;13.15936;36.7;86.7;14.02672;4.55508;7.5;25.5
"2013-03-10 01:42:34";"2013-03-11 09:51:46";;;;;;;;
"2013-03-11 09:51:46";"2013-03-12 18:00:59";73.14899;13.31499;38.7;86.9;16.54698;3.6909;9.5;24.7
"2013-03-12 18:00:59";"2013-03-14 02:10:11";78.81843;12.58537;38.8;86.8;13.33561;4.77986;6.1;26.1
"2013-03-14 02:10:11";"2013-03-15 10:19:23";71.55714;13.6595;37.3;86.8;15.70918;5.97457;6;25.5
"2013-03-15 10:19:23";"2013-03-16 18:28:36";83.33333;4.15679;71.7;86.8;14.04603;2.38908;9.1;17.4
"2013-03-16 18:28:36";"2013-03-18 02:37:48";;;;;;;;
"2013-03-18 02:37:48";"2013-03-19 10:47:00";77.58889;12.96476;39.7;86.9;15.5732;3.71101;11.4;24.9
"2013-03-19 10:47:00";"2013-03-20 18:56:13";76.99818;12.20916;39.2;86.9;15.30857;4.83142;8.6;26.5
"2013-03-20 18:56:13";"2013-03-22 03:05:25";80.25118;10.93707;43;86.7;14.22515;3.92689;9.6;25.5
"2013-03-22 03:05:25";"2013-03-23 11:14:37";81.42407;9.60146;46.3;86.8;12.77011;4.22256;6.7;23.3
"2013-03-23 11:14:37";"2013-03-24 19:23:50";73.83079;14.58551;41.3;86.8;14.37789;5.42791;5.1;23
"2013-03-24 19:23:50";"2013-03-26 03:33:02";79.99531;11.98822;40.5;87;12.94687;5.23254;6.2;25.8
"2013-03-26 03:33:02";"2013-03-27 11:42:14";71.71602;18.60994;25.2;86.9;12.94987;7.33817;1.8;24.7
"2013-03-27 11:42:14";"2013-03-28 19:51:27";74.14312;15.95757;33;86.8;15.37065;5.29741;7.6;26.9
"2013-03-28 19:51:27";"2013-03-30 04:00:39";78.83245;12.77518;41.2;86.9;12.15488;5.0367;5.7;23.9
"2013-03-30 04:00:39";"2013-03-31 12:09:51";74.05052;13.60206;39.3;86.7;14.34058;4.47651;6.9;23.7
"2013-03-31 12:09:51";"2013-04-01 20:19:04";72.09417;15.95411;43.7;94.8;13.33497;6.03889;5.4;23.2
"2013-04-01 20:19:04";"2013-04-03 04:28:16";90.02344;3.61216;86.1;94.6;10.50156;1.06426;8.7;12.4
"2013-04-03 04:28:16";"2013-04-04 12:37:28";;;;;;;;
"2013-04-04 12:37:28";"2013-04-05 20:46:41";73.98542;17.00681;40.4;95;18.26458;4.75692;11.3;30.3
"2013-04-05 20:46:41";"2013-04-07 04:55:53";84.63168;11.8986;49.8;95;13.27771;4.5488;6.7;31.1
"2013-04-07 04:55:53";"2013-04-08 13:05:05";80.38182;13.14506;51.1;94.8;14.08261;6.03478;6.3;27.1
"2013-04-08 13:05:05";"2013-04-09 21:14:18";85.04428;6.08795;75.2;95;15.45721;2.71494;10.3;21.1
"2013-04-09 21:14:18";"2013-04-11 05:23:30";87.44919;8.92083;55.9;94.9;11.64811;2.76323;7.6;19.9
"2013-04-11 05:23:30";"2013-04-12 13:32:42";;;;;;;;
"2013-04-12 13:32:42";"2013-04-13 21:41:55";;;;;;;;
"2013-04-13 21:41:55";"2013-04-15 05:51:07";;;;;;;;
"2013-04-15 05:51:07";"2013-04-16 14:00:19";86.13706;8.30215;63.2;95;13.99695;3.28863;10;21.3
"2013-04-16 14:00:19";"2013-04-17 22:09:32";82.98112;12.02941;32.5;95.1;14.25208;4.07638;7.6;32
"2013-04-17 22:09:32";"2013-04-19 06:18:44";88.89856;4.81665;77.7;95.2;13.74713;2.14847;10.4;20.3
