"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-04 11:41:26";"2013-02-04 14:47:26";;;;;;;;;;;;
"2013-02-04 14:47:26";"2013-02-04 17:53:26";;;;;;;;;;;;
"2013-02-04 17:53:26";"2013-02-04 20:59:26";;;;;;;;;;;;
"2013-02-04 20:59:26";"2013-02-05 00:05:26";;;;;;;;;;;;
"2013-02-05 00:05:26";"2013-02-05 03:11:26";;;;;;;;;;;;
"2013-02-05 03:11:26";"2013-02-05 06:17:25";;;;;;;;;;;;
"2013-02-05 06:17:25";"2013-02-05 09:23:25";;;;;;;;;;;;
"2013-02-05 09:23:25";"2013-02-05 12:29:25";;;;;;;;;;;;
"2013-02-05 12:29:25";"2013-02-05 15:35:25";;;;;;;;;;;;
"2013-02-05 15:35:25";"2013-02-05 18:41:25";;;;;;;;;;;;
"2013-02-05 18:41:25";"2013-02-05 21:47:25";;;;;;;;;;;;
"2013-02-05 21:47:25";"2013-02-06 00:53:25";;;;;;;;;;;;
"2013-02-06 00:53:25";"2013-02-06 03:59:25";;;;;;;;;;;;
"2013-02-06 03:59:25";"2013-02-06 07:05:24";;;;;;;;;;;;
"2013-02-06 07:05:24";"2013-02-06 10:11:24";;;;;;;;;;;;
"2013-02-06 10:11:24";"2013-02-06 13:17:24";;;;;;;;;;;;
"2013-02-06 13:17:24";"2013-02-06 16:23:24";;;;;;;;;;;;
"2013-02-06 16:23:24";"2013-02-06 19:29:24";;;;;;;;;;;;
"2013-02-06 19:29:24";"2013-02-06 22:35:24";;;;;;;;;;;;
"2013-02-06 22:35:24";"2013-02-07 01:41:24";;;;;;;;;;;;
"2013-02-07 01:41:24";"2013-02-07 04:47:24";;;;;;;;;;;;
"2013-02-07 04:47:24";"2013-02-07 07:53:23";;;;;;;;;;;;
"2013-02-07 07:53:23";"2013-02-07 10:59:23";;;;;;;;;;;;
"2013-02-07 10:59:23";"2013-02-07 14:05:23";;;;;;;;;;;;
"2013-02-07 14:05:23";"2013-02-07 17:11:23";;;;;;;;;;;;
"2013-02-07 17:11:23";"2013-02-07 20:17:23";;;;;;;;;;;;
"2013-02-07 20:17:23";"2013-02-07 23:23:23";;;;;;;;;;;;
"2013-02-07 23:23:23";"2013-02-08 02:29:23";;;;;;;;;;;;
"2013-02-08 02:29:23";"2013-02-08 05:35:23";;;;;;;;;;;;
"2013-02-08 05:35:23";"2013-02-08 08:41:22";;;;;;;;;;;;
"2013-02-08 08:41:22";"2013-02-08 11:47:22";;;;;;;;;;;;
"2013-02-08 11:47:22";"2013-02-08 14:53:22";;;;;;;;;;;;
