"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-06-13 00:59:06";"2013-06-13 19:11:06";83.64466;10.29434;66;102;17.57387;4.71782;7.8;24.7;15.45875;3.51545;7.7;20.1
"2013-06-13 19:11:06";"2013-06-14 13:23:05";82.49084;10.14161;67;100;17.25173;5.39429;7.9;23.9;14.97542;4.01129;7.7;20.1
"2013-06-14 13:23:05";"2013-06-15 07:35:05";88.95727;9.11792;71;100;15.14926;4.46505;8.3;23.2;13.80315;3.3593;8;19.4
"2013-06-15 07:35:05";"2013-06-16 01:47:05";83.70297;8.43574;68;100;18.42823;3.33835;10;23;16.33912;2.3491;9.8;20
"2013-06-16 01:47:05";"2013-06-16 19:59:05";81.70964;9.65614;66;100;19.14278;5.0929;7.8;28.1;16.69328;3.81194;7.6;23.3
"2013-06-16 19:59:05";"2013-06-17 14:11:04";83.00898;10.88001;64;104;18.16669;6.31018;7.9;28.6;15.8797;4.82072;7.7;24
"2013-06-17 14:11:04";"2013-06-18 08:23:04";89.95575;7.67902;73;99;16.92905;5.13433;8;25.2;15.66781;4.19395;7.8;21.6
"2013-06-18 08:23:04";"2013-06-19 02:35:04";;;;;;;;;;;;
"2013-06-19 02:35:04";"2013-06-19 20:47:04";;;;;;;;;;;;
"2013-06-19 20:47:04";"2013-06-20 14:59:03";;;;;;;;;;;;
