"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-04-15 00:00:00";"2013-04-16 00:00:00";80.0459;9.36184;63.9;95;17.09949;2.60087;11.8;23
"2013-04-16 00:00:00";"2013-04-17 00:00:00";74.59642;16.08497;46.4;95;17.78166;4.43654;10.4;26.2
"2013-04-17 00:00:00";"2013-04-18 00:00:00";78.4005;16.9248;36.1;95.1;15.94611;5.84695;7.8;31.6
"2013-04-18 00:00:00";"2013-04-19 00:00:00";76.00136;14.48254;50.5;95.2;17.8642;3.91722;11.3;26.1
"2013-04-19 00:00:00";"2013-04-20 00:00:00";91.49766;3.19415;86.3;94.7;12.21579;0.80476;10.4;13.9
"2013-04-20 00:00:00";"2013-04-21 00:00:00";82.59256;11.65878;55.4;95;15.17438;3.81497;10.5;24.8
"2013-04-21 00:00:00";"2013-04-22 00:00:00";;;;;;;;
"2013-04-22 00:00:00";"2013-04-23 00:00:00";76.85446;11.68352;51.8;95;17.08554;3.80001;9.6;23.7
"2013-04-23 00:00:00";"2013-04-24 00:00:00";77.95106;12.95387;48.6;94.9;15.42903;3.44287;8.9;22.8
"2013-04-24 00:00:00";"2013-04-25 00:00:00";91.02131;3.34934;86;94.5;10.84262;1.12708;8.4;12.4
"2013-04-25 00:00:00";"2013-04-26 00:00:00";;;;;;;;
"2013-04-26 00:00:00";"2013-04-27 00:00:00";67.62451;16.28038;45.3;95;19.89706;3.75229;10.8;27.8
"2013-04-27 00:00:00";"2013-04-28 00:00:00";79.39574;14.67802;40.4;95.1;15.31463;4.98201;5.4;30.6
"2013-04-28 00:00:00";"2013-04-29 00:00:00";69.16919;18.34512;41.6;94.8;18.5765;5.24137;9.4;28.1
"2013-04-29 00:00:00";"2013-04-30 00:00:00";80.56514;11.97976;58.1;94.9;15.7344;3.40799;10.7;25.9
"2013-04-30 00:00:00";"2013-05-01 00:00:00";91.37258;3.09621;86.4;94.6;11.89194;0.47257;11.1;12.7
"2013-05-01 00:00:00";"2013-05-02 00:00:00";;;;;;;;
"2013-05-02 00:00:00";"2013-05-03 00:00:00";74.58709;13.03117;36.7;95;17.88666;3.45558;11.2;32.9
"2013-05-03 00:00:00";"2013-05-04 00:00:00";73.44592;16.08714;46.4;94.9;17.5971;4.43709;11;28.1
"2013-05-04 00:00:00";"2013-05-05 00:00:00";76.00694;16.29477;41.6;94.9;17.3602;5.13405;8.7;30.6
"2013-05-05 00:00:00";"2013-05-06 00:00:00";82.12706;10.56461;48.8;94.9;15.336;2.76742;10.6;25.6
