"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-08-28 13:00:00";"2013-08-30 01:30:00";71.31388;17.51929;37.2;92.6;17.97103;5.03907;8.2;28.2
"2013-08-30 01:30:00";"2013-08-31 14:00:00";65.92208;14.60861;37.7;92.5;19.29125;4.25185;7.3;29
"2013-08-31 14:00:00";"2013-09-02 02:30:00";65.48017;13.70961;37.1;92.2;18.68791;4.48449;6.4;29.6
"2013-09-02 02:30:00";"2013-09-03 15:00:00";;;;;;;;
"2013-09-03 15:00:00";"2013-09-05 03:30:00";;;;;;;;
"2013-09-05 03:30:00";"2013-09-06 16:00:00";;;;;;;;
"2013-09-06 16:00:00";"2013-09-08 04:30:00";;;;;;;;
"2013-09-08 04:30:00";"2013-09-09 17:00:00";;;;;;;;
"2013-09-09 17:00:00";"2013-09-11 05:30:00";;;;;;;;
"2013-09-11 05:30:00";"2013-09-12 18:00:00";89.21319;2.30622;84.5;92.5;15.29097;0.62582;13.8;16.3
"2013-09-12 18:00:00";"2013-09-14 06:30:00";65.75664;14.6401;39.5;92.7;22.01024;5.13262;8.6;31
"2013-09-14 06:30:00";"2013-09-15 19:00:00";70.99716;12.00911;43.7;92.6;19.78895;3.8824;7.3;28.7
"2013-09-15 19:00:00";"2013-09-17 07:30:00";66.97419;14.29951;40.9;92.5;19.63323;4.80915;7.9;29.1
"2013-09-17 07:30:00";"2013-09-18 20:00:00";68.9478;12.78651;41.2;92.6;20.77344;4.22929;8.7;31.8
"2013-09-18 20:00:00";"2013-09-20 08:30:00";67.5822;13.07087;41.3;92.5;18.99626;4.26727;7.9;28.1
"2013-09-20 08:30:00";"2013-09-21 21:00:00";52.26549;14.68156;29.9;92.5;25.17281;5.34326;5.6;32.6
"2013-09-21 21:00:00";"2013-09-23 09:30:00";65.66897;14.26917;36.7;92.3;20.68159;5.13729;5.6;31
"2013-09-23 09:30:00";"2013-09-24 22:00:00";61.85729;11.68708;40.6;92.4;20.91688;3.94773;7.9;28.7
"2013-09-24 22:00:00";"2013-09-26 10:30:00";65.32102;13.28338;34.7;92.6;21.13363;4.45491;7.7;32.1
"2013-09-26 10:30:00";"2013-09-27 23:00:00";66.24824;13.98532;36.7;92.4;21.40572;4.43564;7.4;31.5
"2013-09-27 23:00:00";"2013-09-29 11:30:00";67.11384;14.13166;38.3;92.4;20.83531;4.98182;9.5;30.5
"2013-09-29 11:30:00";"2013-10-01 00:00:00";64.86077;16.55781;35.1;92.6;21.69844;5.20665;7.9;31.7
