"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2013-05-10 01:59:17";"2013-05-10 05:23:17";90.96316;3.42283;86.1;94.5;10.73553;0.64537;9.3;11.7
"2013-05-10 05:23:17";"2013-05-10 08:47:17";77.52949;8.55245;69.1;94.4;15.81923;3.25671;9.5;20.2
"2013-05-10 08:47:17";"2013-05-10 12:11:16";;;;;;;;
"2013-05-10 12:11:16";"2013-05-10 15:35:16";75.19439;3.13186;68.7;80.2;17.9486;1.1375;16.5;20.7
"2013-05-10 15:35:16";"2013-05-10 18:59:16";79.20305;11.79625;60;94.9;17.40611;2.66721;13.5;22.4
"2013-05-10 18:59:16";"2013-05-10 22:23:16";90.79528;3.36268;86.5;94.8;13.31321;0.47545;12.1;14.4
"2013-05-10 22:23:16";"2013-05-11 01:47:15";90.10526;3.46078;86.2;94.6;11.15614;0.86674;9.7;13
"2013-05-11 01:47:15";"2013-05-11 05:11:15";90.13284;3.5243;86;94.4;10.39851;0.98018;8.3;12
"2013-05-11 05:11:15";"2013-05-11 08:35:15";89.85937;3.61998;86;94.4;9.9375;1.12493;7.8;11.8
"2013-05-11 08:35:15";"2013-05-11 11:59:15";76.58496;1.49235;74.2;81.1;17.76372;0.67471;17.1;19.3
"2013-05-11 11:59:15";"2013-05-11 15:23:14";67.20412;2.49234;62.4;71.7;20.19794;1.31627;19;23.2
"2013-05-11 15:23:14";"2013-05-11 18:47:14";91.79444;3.34146;86.7;95;14.98704;1.05691;13.3;16.3
"2013-05-11 18:47:14";"2013-05-11 22:11:14";90.73947;3.61474;86.4;94.9;13.33816;0.80164;11.2;14.5
"2013-05-11 22:11:14";"2013-05-12 01:35:14";90.73396;3.46355;86.3;94.6;12.03774;0.9012;10.1;13.5
"2013-05-12 01:35:14";"2013-05-12 04:59:13";90.13906;3.54183;85.9;94.4;9.88906;1.00516;7.4;11.4
"2013-05-12 04:59:13";"2013-05-12 08:23:13";90.55625;3.57613;85.9;94.6;10.3375;1.5373;7.7;13.4
"2013-05-12 08:23:13";"2013-05-12 11:47:13";;;;;;;;
"2013-05-12 11:47:13";"2013-05-12 15:11:13";62.33469;1.24876;59;64.3;21.16122;1.1455;20.3;23.4
"2013-05-12 15:11:13";"2013-05-12 18:35:12";79.40819;6.80568;64;94.8;16.8694;1.60916;12.9;21.3
"2013-05-12 18:35:12";"2013-05-12 21:59:12";90.01149;3.6892;86.2;94.7;11.54138;0.87868;9.9;13.2
"2013-05-12 21:59:12";"2013-05-13 01:23:12";90.28243;3.52625;86.1;94.5;11.28243;0.65293;9.8;12.2
"2013-05-13 01:23:12";"2013-05-13 04:47:12";89.85;3.62055;85.9;94.5;9.82927;0.9889;7.9;11.9
"2013-05-13 04:47:12";"2013-05-13 08:11:11";87.13066;3.80752;82.8;94.3;12.81792;1.8664;7.7;15.5
"2013-05-13 08:11:11";"2013-05-13 11:35:11";;;;;;;;
"2013-05-13 11:35:11";"2013-05-13 14:59:11";;;;;;;;
"2013-05-13 14:59:11";"2013-05-13 18:23:11";80.28197;7.25627;69.2;95;17.46122;1.59156;13.7;20.8
"2013-05-13 18:23:11";"2013-05-13 21:47:10";89.45783;3.65791;85.4;94.9;13.5747;0.41036;12.9;14.9
"2013-05-13 21:47:10";"2013-05-14 01:11:10";90.51884;3.53739;86.4;94.7;12.43478;0.45962;11.4;13.5
"2013-05-14 01:11:10";"2013-05-14 04:35:10";90.14898;3.51702;86.3;94.6;11.55102;0.41014;10.7;12.3
"2013-05-14 04:35:10";"2013-05-14 07:59:10";83.43261;7.21359;70.1;95.1;14.37574;2.27506;8.8;17.9
"2013-05-14 07:59:10";"2013-05-14 11:23:09";67.73485;3.88098;62.6;75.8;19.20758;1.50558;16.3;21
"2013-05-14 11:23:09";"2013-05-14 14:47:09";82.05562;2.90991;77.7;89.9;16.49882;0.45221;15.9;17.6
"2013-05-14 14:47:09";"2013-05-14 18:11:09";88.56034;3.32814;84.8;94.8;14.75948;0.79351;12.5;15.8
"2013-05-14 18:11:09";"2013-05-14 21:35:09";90.33214;3.46483;86.3;94.7;12.12143;0.73478;10.6;13.4
"2013-05-14 21:35:09";"2013-05-15 00:59:08";90.57808;3.51799;86.3;94.5;11.71781;0.48352;10.4;12.5
"2013-05-15 00:59:08";"2013-05-15 04:23:08";90.67826;3.45362;86.3;94.5;11.72754;0.50185;10.6;12.6
"2013-05-15 04:23:08";"2013-05-15 07:47:08";87.29064;5.12776;76.4;94.9;14.31232;3.04281;8.6;18.9
"2013-05-15 07:47:08";"2013-05-15 11:11:08";64.17451;2.15341;60.8;69.9;21.14314;1.52319;19.9;23.6
"2013-05-15 11:11:08";"2013-05-15 14:35:07";76.75;5.82963;73;95.2;18.34375;0.71061;17.9;19.9
"2013-05-15 14:35:07";"2013-05-15 17:59:07";90.88506;3.57303;86.6;95;14.11034;0.57915;13.1;15.5
"2013-05-15 17:59:07";"2013-05-15 21:23:07";90.50118;3.49526;86.4;94.8;12.11059;0.64004;10.8;13.5
"2013-05-15 21:23:07";"2013-05-16 00:47:07";91.16471;3.45065;86.5;94.6;12.22745;0.30233;11.7;12.6
"2013-05-16 00:47:07";"2013-05-16 04:11:06";91.02353;3.39351;86.4;94.6;11.72157;0.41976;10.8;12.4
"2013-05-16 04:11:06";"2013-05-16 07:35:06";85.5945;7.2184;75.2;94.6;13.77156;2.66638;10.1;17.3
"2013-05-16 07:35:06";"2013-05-16 10:59:06";73.68553;5.16763;67.6;86;17.75031;0.79066;16.9;19.5
"2013-05-16 10:59:06";"2013-05-16 14:23:06";59.26022;2.70484;55.8;66.1;20.64086;1.66108;19;24.2
"2013-05-16 14:23:06";"2013-05-16 17:47:05";84.47835;5.76039;72.4;95;16.80787;1.13537;13.7;18.9
"2013-05-16 17:47:05";"2013-05-16 21:11:05";90.62;3.38749;86.6;94.9;13.05;0.52915;12.4;14.7
"2013-05-16 21:11:05";"2013-05-17 00:35:05";90.28732;3.61441;86.3;94.7;11.86761;0.75746;10.5;13.4
"2013-05-17 00:35:05";"2013-05-17 03:59:05";90.75455;3.42779;86.4;94.5;12.01818;0.37856;11.4;12.6
"2013-05-17 03:59:05";"2013-05-17 07:23:04";90.56471;3.40457;86.4;94.5;11.88824;0.42961;11.3;12.5
"2013-05-17 07:23:04";"2013-05-17 10:47:04";90.10841;3.72639;84.8;95;13.91121;1.59891;11.1;16.3
"2013-05-17 10:47:04";"2013-05-17 14:11:04";79.69276;6.45108;69.2;93.1;16.60724;1.47015;14.8;20.2
"2013-05-17 14:11:04";"2013-05-17 17:35:04";84.87387;5.33129;74.9;95.1;16.65135;0.67328;15.2;18
"2013-05-17 17:35:04";"2013-05-17 20:59:03";90.51013;3.57097;86.3;95;12.60253;1.16987;10.2;15.1
"2013-05-17 20:59:03";"2013-05-18 00:23:03";90.71429;3.5587;86.3;94.5;10.92208;0.52487;9.8;11.6
"2013-05-18 00:23:03";"2013-05-18 03:47:03";89.9;3.55276;86.1;94.5;10.07917;0.62781;8.9;11.2
"2013-05-18 03:47:03";"2013-05-18 07:11:03";90.30096;3.60311;86;94.9;10.58462;1.69239;8.1;14.9
"2013-05-18 07:11:03";"2013-05-18 10:35:02";78.03091;5.59155;73;88.5;16.82909;0.48305;16.5;18
"2013-05-18 10:35:02";"2013-05-18 13:59:02";76.27959;1.7766;74.4;81.5;18.1;0.66271;17.6;19.6
"2013-05-18 13:59:02";"2013-05-18 17:23:02";73.11667;4.73344;65.8;80.7;19.05278;0.71627;18.1;20.6
"2013-05-18 17:23:02";"2013-05-18 20:47:02";85.09593;7.39012;75;94.8;14.69106;1.76511;12.6;19.5
"2013-05-18 20:47:02";"2013-05-19 00:11:01";90.22807;3.50627;86.3;94.6;11.39298;0.87436;9.8;13.1
"2013-05-19 00:11:01";"2013-05-19 03:35:01";90.21868;3.56614;86.2;94.5;10.98901;0.54641;9.6;12
"2013-05-19 03:35:01";"2013-05-19 06:59:01";90.45143;3.55;86.3;94.9;12.51286;1.457;10.3;15
"2013-05-19 06:59:01";"2013-05-19 10:23:01";83.70268;3.97805;79.2;95;15.54702;0.36854;14.6;16.4
"2013-05-19 10:23:01";"2013-05-19 13:47:00";65.62667;14.22961;51.7;88.2;21.13067;3.0615;16.6;24.6
"2013-05-19 13:47:00";"2013-05-19 17:11:00";83.27542;7.31962;74.2;95.1;17.36186;1.56145;14.7;20.4
"2013-05-19 17:11:00";"2013-05-19 20:35:00";84.90045;3.63898;81;95;14.05234;0.47428;12.6;16.1
"2013-05-19 20:35:00";"2013-05-19 23:59:00";88.06857;3.42396;84.5;94.6;11.77771;1.40041;8.6;13
